JID,VERDICT,own_verdict,JTYPE
"CHDM,108,智簡,1,20190219,1",Win,Other,CRIMINAL
"KSDM,107,智訴,2,20180726,1",Win,Other,CRIMINAL
"TPDM,103,智易,55,20141231,2",Lose,Other,CRIMINAL
"IPCM,98,刑智上更(二),51,20100322,1",Win,Other,CRIMINAL
"IPCV,100,民專上更(一),5,20111027,2",Lose,Remand,CIVIL
"TPDM,95,簡,3606,20070109,1",Win,Other,CRIMINAL
"TYDM,94,訴,2383,20060920,3",Win,Other,CRIMINAL
"TPHM,90,上易,2138,20010723,1",Win,Other,CRIMINAL
"IPCM,104,刑智上訴,10,20150723,1",Win,Other,CRIMINAL
"TYDM,101,壢智簡,20,20120828,1",Win,Other,CRIMINAL
"TPDM,91,簡,2871,20020919,1",Win,Other,CRIMINAL
"TCDM,90,易,57,20011025,1",Win,Other,CRIMINAL
"TPDM,104,智簡,10,20150324,1",Win,Other,CRIMINAL
"PTDM,98,簡,532,20090629,1",Win,Other,CRIMINAL
"PCDM,107,智簡,22,20180410,1",Win,Other,CRIMINAL
"IPCM,105,重附民上更(一),1,20161013,1",Win,Remand,CWC
"HUEM,107,虎智簡,2,20181204,1",Win,Other,CRIMINAL
"SCDM,90,易,805,20021129,1",Win,Other,CRIMINAL
"TCDM,103,中智簡,12,20140221,1",Win,Other,CRIMINAL
"TPHM,97,上更(二),152,20090618,2",Win,Other,CRIMINAL
"IPCV,111,民商上,21,20230720,1",Other,Win,CIVIL
"CTDM,111,審智附民,6,20230531,1",Win,Mixed,CWC
"TCDM,111,中智簡,77,20230306,1",Win,Other,CRIMINAL
"PCDM,104,智簡,6,20150120,1",Win,Other,CRIMINAL
"IPCV,110,民著上,2,20210520,1",Other,Remand,CIVIL
"IPCM,110,刑智上訴,15,20210922,1",Win,Other,CRIMINAL
"CHDM,100,智簡,67,20111125,1",Win,Other,CRIMINAL
"TCDM,96,中簡,1530,20070518,1",Win,Other,CRIMINAL
"TCDM,101,智訴,25,20130218,1",Win,Other,CRIMINAL
"TYDM,94,壢簡,916,20051230,1",Win,Other,CRIMINAL
"CYDM,100,智訴,4,20110930,1",Win,Other,CRIMINAL
"SLEM,100,士簡,518,20110930,1",Win,Other,CRIMINAL
"TNDM,100,智訴緝,1,20120321,1",Lose,Other,CRIMINAL
"TPBA,90,訴,3530,20020326,1",Win,Other,ADMINISTRATIVE
"CTDM,106,智簡,12,20170419,1",Win,Other,CRIMINAL
"SCDM,102,智簡,41,20131226,1",Win,Other,CRIMINAL
"ILDM,103,智簡,12,20140731,1",Win,Other,CRIMINAL
"TNDM,89,易,1458,20000620",Win,Other,CRIMINAL
"KSDM,102,審智訴緝,5,20130509,1",Win,Other,CRIMINAL
"TYDM,97,審簡,214,20080711,1",Win,Other,CRIMINAL
"IPCA,111,行專訴,51,20230531,3",Win,Other,ADMINISTRATIVE
"KSDM,97,簡,183,20080423,1",Win,Other,CRIMINAL
"TCDM,96,易,3450,20080131,4",Win,Other,CRIMINAL
"CHDM,98,簡,823,20090331,1",Win,Other,CRIMINAL
"TCDM,111,智易,55,20220907,1",Win,Other,CRIMINAL
"PCDM,107,智簡上,10,20190102,1",Lose,Other,CRIMINAL
"PCDM,110,智附民,9,20210915,1",Win,Mixed,CWC
"IPCM,98,刑智上訴,19,20090507,1",Win,Other,CRIMINAL
"KSDM,100,智易,22,20110905,1",Win,Other,CRIMINAL
"TPDM,109,智簡,102,20210205,1",Win,Other,CRIMINAL
"IPCV,98,民商訴,33,20100617,1",Win,Mixed,CIVIL
"KSDM,92,簡,5492,20040402,1",Win,Other,CRIMINAL
"TPDM,104,智易,90,20160120,1",Win,Other,CRIMINAL
"IPCM,100,刑智上訴,57,20111221,1",Win,Other,CRIMINAL
"PCDM,109,智簡附民,6,20210128,1",Win,Mixed,CWC
"TYDM,93,桃簡,1782,20041215,1",Win,Other,CRIMINAL
"IPCM,98,刑智上更(一),39,20091109,1",Win,Other,CRIMINAL
"TPDM,98,易,3184,20100324,1",Win,Other,CRIMINAL
"IPCV,99,民商訴,32,20110421,1",Win,Mixed,CIVIL
"PCDM,93,簡,5187,20050324,1",Win,Other,CRIMINAL
"TCDM,104,中智簡,40,20150821,1",Win,Other,CRIMINAL
"TNDM,106,智簡,25,20170505,1",Win,Other,CRIMINAL
"CTDM,107,智簡,2,20180209,1",Win,Other,CRIMINAL
"TPDM,95,簡,1799,20060630,1",Win,Other,CRIMINAL
"TCDM,109,智簡,32,20200730,1",Win,Other,CRIMINAL
"KSDM,100,智易,37,20120112,1",Win,Other,CRIMINAL
"SLDM,109,智易,23,20201124,1",Win,Other,CRIMINAL
"TCDM,107,中智簡,6,20180226,1",Win,Other,CRIMINAL
"CHDM,95,簡,71,20060606,1",Win,Other,CRIMINAL
"KSDM,101,智簡,9,20120222,1",Win,Other,CRIMINAL
"CYDM,110,智簡,27,20210811,1",Win,Other,CRIMINAL
"SCDM,98,審竹簡,878,20091021,1",Win,Other,CRIMINAL
"PCDM,98,簡,792,20090306,1",Win,Other,CRIMINAL
"IPCV,109,民商訴,5,20201110,1",Win,Mixed,CIVIL
"TPDM,92,易,1719,20031030,1",Win,Other,CRIMINAL
"TCDM,112,中智簡,33,20231213,1",Win,Other,CRIMINAL
"TCDM,109,中智簡,56,20201130,1",Win,Other,CRIMINAL
"CHDM,98,簡,1943,20090918,1",Win,Other,CRIMINAL
"TPSV,99,台上,1225,20100708",Other,Remand,CIVIL
"IPCV,99,民商上,8,20111027,1",Lose,Mixed,CIVIL
"TYDM,108,智附民,15,20200407,1",Win,Mixed,CWC
"TCDM,110,中智簡,18,20210331,1",Win,Other,CRIMINAL
"TPDM,91,易,1440,20030207,1",Lose,Other,CRIMINAL
"TPDM,113,智易,20,20241125,1",Lose,Other,CRIMINAL
"TPDM,109,智簡,53,20200828,1",Win,Other,CRIMINAL
"TYDM,108,智易,15,20200108,1",Lose,Other,CRIMINAL
"TYDM,102,壢智簡,11,20130709,1",Win,Other,CRIMINAL
"SLEM,97,士簡,1223,20080820,1",Win,Other,CRIMINAL
"TPSM,94,台上,5239,20050922",Lose,Remand,CRIMINAL
"IPCV,108,民著訴,89,20200113,1",Win,Mixed,CIVIL
"CTDM,112,智簡,6,20230510,1",Win,Other,CRIMINAL
"TYDM,102,桃智簡,22,20131212,1",Win,Other,CRIMINAL
"SLDM,101,智訴,9,20121228,1",Win,Other,CRIMINAL
"IPCM,99,刑智上更(一),23,20101227,1",Win,Other,CRIMINAL
"PCDM,94,訴,2119,20060328,4",Win,Other,CRIMINAL
"CYDM,107,智簡,25,20190227,1",Win,Other,CRIMINAL
"CTDM,110,智簡,36,20211230,1",Win,Other,CRIMINAL
"TPBA,94,訴,2954,20061011,2",Win,Mixed,ADMINISTRATIVE
"KSDM,110,智簡,26,20210630,1",Win,Other,CRIMINAL
"LTEM,94,羅簡,10,20050127,1",Win,Other,CRIMINAL
"IPCA,104,行專更(一),2,20160128,2",Win,Remand,ADMINISTRATIVE
"TCDM,101,智簡上,4,20120518,1",Lose,Other,CRIMINAL
"TNDM,93,簡,2598,20041125,1",Win,Other,CRIMINAL
"TYDM,112,審智簡,2,20230414,1",Win,Other,CRIMINAL
"KSHM,89,上易,1625,20000819",Lose,Other,CRIMINAL
"KSDM,104,智簡,101,20151224,1",Win,Other,CRIMINAL
"KSDM,104,智簡,117,20160112,1",Win,Other,CRIMINAL
"ILDM,101,智易,15,20130110,1",Win,Other,CRIMINAL
"TCDM,109,智易,33,20200715,1",Lose,Other,CRIMINAL
"CYDM,113,智簡,2,20240126,1",Win,Other,CRIMINAL
"IPCA,111,行專訴,21,20221124,3",Win,Other,ADMINISTRATIVE
"KSDM,97,易,1356,20090318,1",Lose,Other,CRIMINAL
"TPAA,95,判,1122,20060720,1",Other,Remand,ADMINISTRATIVE
"TCDM,108,智簡,23,20190923,1",Win,Other,CRIMINAL
"TYDM,100,桃智簡,78,20111213,1",Win,Other,CRIMINAL
"CHDM,96,易,492,20070626,1",Win,Other,CRIMINAL
"KSHM,88,重上更(三),33,20000112",Win,Other,CRIMINAL
"TPDM,103,智簡,59,20141031,1",Win,Other,CRIMINAL
"PCDM,105,智簡,42,20160910,1",Win,Other,CRIMINAL
"TPDM,100,智訴,27,20111230,1",Lose,Other,CRIMINAL
"TCDM,89,易,1616,20000628",Win,Other,CRIMINAL
"KSDM,103,智簡上,15,20140829,1",Win,Other,CRIMINAL
"TPDM,113,智簡,30,20240923,1",Win,Other,CRIMINAL
"CHDM,101,智易,3,20120621,1",Win,Other,CRIMINAL
"KSDM,101,智簡,65,20120424,1",Win,Other,CRIMINAL
"PCDM,109,智簡,67,20201006,1",Win,Other,CRIMINAL
"KSDM,101,智易,1,20120622,2",Win,Other,CRIMINAL
"TPDM,102,智簡,26,20130709,1",Win,Other,CRIMINAL
"KSDM,90,易,1526,20010525,1",Win,Other,CRIMINAL
"TPHM,94,上易,2271,20060330,1",Win,Other,CRIMINAL
"SCDM,96,竹簡,1027,20071130,1",Win,Other,CRIMINAL
"SCDM,90,易,209,20010531,1",Win,Other,CRIMINAL
"TCDM,108,中智簡,11,20190326,1",Win,Other,CRIMINAL
"TPDM,89,簡上,239,20000424,1",Win,Other,CRIMINAL
"TPDM,97,簡,1605,20080430,1",Win,Other,CRIMINAL
"PCDM,106,智簡,20,20170322,1",Win,Other,CRIMINAL
"TCDM,102,中智簡,27,20130624,1",Win,Other,CRIMINAL
"PCDM,90,易,2733,20021112,1",Lose,Other,CRIMINAL
"PKEM,95,港簡,73,20061013,1",Win,Other,CRIMINAL
"SLDM,107,智易,3,20180706,1",Win,Other,CRIMINAL
"PCDM,108,智簡,46,20191031,1",Win,Other,CRIMINAL
"KSDM,100,智簡,75,20110526,1",Win,Other,CRIMINAL
"TCDM,100,智易,50,20110729,1",Win,Other,CRIMINAL
"TNDM,108,智簡,81,20200113,1",Win,Other,CRIMINAL
"KSDM,103,智易,2,20140523,1",Win,Other,CRIMINAL
"PCDM,96,訴,86,20070612,1",Win,Other,CRIMINAL
"KSDM,101,智簡,171,20120829,1",Win,Other,CRIMINAL
"TCDV,95,智,2,20060313,1",Win,Mixed,CIVIL
"TCDM,97,中簡,3487,20081105,1",Win,Other,CRIMINAL
"TPDM,113,智簡,33,20240920,1",Win,Other,CRIMINAL
"TNDM,109,智簡上,8,20210225,1",Win,Other,CRIMINAL
"TCHM,92,上易,2135,20041201,1",Win,Other,CRIMINAL
"KSDM,90,訴,97,20010308,1",Win,Other,CRIMINAL
"NTDM,104,投智簡,2,20150116,1",Win,Other,CRIMINAL
"PCDM,92,易,1103,20030630,1",Win,Other,CRIMINAL
"CHDM,100,智簡,55,20110908,1",Win,Other,CRIMINAL
"KSDM,97,易,359,20080229,1",Win,Other,CRIMINAL
"ULDM,106,智簡,2,20170828,1",Win,Other,CRIMINAL
"TYDM,107,桃智簡,20,20190124,1",Win,Other,CRIMINAL
"TNDM,98,簡,3181,20100122,1",Win,Other,CRIMINAL
"TCDM,96,中簡,1322,20070503,1",Win,Other,CRIMINAL
"TPDM,102,智簡,44,20130613,1",Win,Other,CRIMINAL
"TPDM,109,智簡,8,20200213,1",Win,Other,CRIMINAL
"MLDM,112,智簡附民,2,20240222,1",Win,Mixed,CWC
"TYDM,100,桃智簡,46,20110727,1",Win,Other,CRIMINAL
"TNDM,103,智簡,5,20140318,1",Win,Other,CRIMINAL
"TPDV,106,智,30,20180320,1",Win,Mixed,CIVIL
"TYDM,99,桃簡,224,20100406,1",Win,Other,CRIMINAL
"TPBA,89,訴,2714,20010817,1",Win,Other,ADMINISTRATIVE
"IPCM,98,附民,1,20090326,1",Win,Mixed,CWC
"PCDM,94,簡,1915,20050530,1",Win,Other,CRIMINAL
"TPDM,92,易,2262,20040913,1",Win,Other,CRIMINAL
"KMDM,112,智訴更一,1,20240516,1",Win,Other,CRIMINAL
"IPCM,112,刑智上易,27,20231017,1",Lose,Other,CRIMINAL
"SLDM,101,智訴,7,20130517,1",Win,Other,CRIMINAL
"TCDM,109,中智簡,32,20201231,1",Win,Other,CRIMINAL
"TCDM,110,中智簡,10,20210205,1",Win,Other,CRIMINAL
"PCDM,94,易,556,20051130,1",Lose,Other,CRIMINAL
"CHDM,107,智簡,22,20181102,1",Win,Other,CRIMINAL
"TCDM,101,中智簡,33,20120405,1",Win,Other,CRIMINAL
"ILDM,113,智簡,1,20240923,1",Win,Other,CRIMINAL
"KSDM,100,審智簡附民,38,20120110,1",Win,Mixed,CWC
"TYDM,98,壢簡,292,20090430,1",Win,Other,CRIMINAL
"TPHM,97,上易,826,20080703,1",Win,Other,CRIMINAL
"TPSM,99,台上,4363,20100708",Lose,Remand,CRIMINAL
"IPCM,102,刑智上易,77,20140103,1",Win,Other,CRIMINAL
"NTDM,102,智易,1,20140711,1",Win,Other,CRIMINAL
"TPDM,90,簡,3623,20011217,1",Win,Other,CRIMINAL
"IPCM,98,刑智上更(一),11,20091130,1",Lose,Other,CRIMINAL
"PTDM,92,易,323,20040324,1",Win,Other,CRIMINAL
"IPCV,100,民著上,1,20120105,1",Other,Lose,CIVIL
"TCDM,108,智易,102,20200805,1",Win,Other,CRIMINAL
"SLDM,107,審智附民,3,20180426,1",Win,Mixed,CWC
"KSDM,88,訴,577,20001016",Win,Other,CRIMINAL
"KSDM,107,智簡上,4,20180927,1",Lose,Other,CRIMINAL
"PCDM,99,智簡上,18,20101111,1",Lose,Other,CRIMINAL
"TCDM,93,易,445,20040528,1",Lose,Other,CRIMINAL
"TYDM,96,桃簡,1960,20070821,1",Win,Other,CRIMINAL
"KLDM,102,基智簡,17,20130806,1",Win,Other,CRIMINAL
"PTDM,89,易,1436,20010712,2",Win,Other,CRIMINAL
"TPDV,93,智,16,20040806,1",Win,Other,CIVIL
"PCDM,107,智簡,23,20181107,1",Win,Other,CRIMINAL
"TCDM,96,易,2795,20070824,1",Win,Other,CRIMINAL
"TYDM,110,壢智簡,2,20211111,1",Win,Other,CRIMINAL
"ILDM,102,智簡,24,20131029,1",Win,Other,CRIMINAL
"TCDM,99,中簡,17,20100129,1",Win,Other,CRIMINAL
"ULDM,89,訴,25,20000121",Win,Other,CRIMINAL
"ILDM,110,智簡,11,20220323,1",Win,Other,CRIMINAL
"KSDM,100,智簡,33,20110414,1",Win,Other,CRIMINAL
"KSDM,103,智易,5,20140505,1",Lose,Other,CRIMINAL
"TPSV,104,台上,798,20150506",Other,Remand,CIVIL
"KSDM,103,智簡,75,20140919,1",Win,Other,CRIMINAL
"IPCM,103,刑智上更(一),4,20150507,1",Win,Other,CRIMINAL
"TYDM,96,桃簡,1908,20080430,1",Win,Other,CRIMINAL
"IPCA,112,行商訴,22,20231019,2",Win,Other,ADMINISTRATIVE
"IPCV,112,民商上更一,2,20240201,1",Lose,Remand,CIVIL
"TCHM,92,上更(一),118,20030724,1",Win,Other,CRIMINAL
"TPDM,97,簡,4788,20090106,1",Win,Other,CRIMINAL
"PCDM,106,智簡,76,20180125,1",Win,Other,CRIMINAL
"IPCM,102,刑智上更(二),3,20130613,1",Win,Other,CRIMINAL
"TYDM,93,桃簡,1373,20050117,1",Win,Other,CRIMINAL
"PCDM,110,智簡,97,20220302,1",Win,Other,CRIMINAL
"CHDM,103,智簡,11,20140526,1",Win,Other,CRIMINAL
"KSDM,112,智簡,45,20240409,1",Win,Other,CRIMINAL
"TPDM,92,自,340,20040506,1",Win,Other,CRIMINAL
"TPSM,94,台上,6327,20051111",Lose,Remand,CRIMINAL
"PCDM,108,智簡,28,20190710,1",Win,Other,CRIMINAL
"CHDM,102,智簡,27,20131023,1",Win,Other,CRIMINAL
"KSDM,101,智簡,262,20130227,1",Win,Other,CRIMINAL
"SLDM,97,易,271,20080327,1",Win,Other,CRIMINAL
"TCDM,92,易,2537,20040429,2",Win,Other,CRIMINAL
"IPCA,100,行專訴,65,20111117,3",Win,Other,ADMINISTRATIVE
"NTDM,96,埔刑簡,88,20070420,1",Win,Other,CRIMINAL
"TPSM,102,台上,4511,20131106",Lose,Remand,CRIMINAL
"TCDM,99,智簡上,25,20110121,1",Lose,Other,CRIMINAL
"TPDM,101,智簡,99,20130517,1",Win,Other,CRIMINAL
"IPCV,111,民商上,18,20221215,1",Win,Mixed,CIVIL
"IPCA,98,行商訴,177,20100128,2",Win,Lose,ADMINISTRATIVE
"TCDV,92,智,59,20071026,1",Win,Mixed,CIVIL
"TPHM,89,上易,64,20000504",Win,Other,CRIMINAL
"KSDM,106,智簡,77,20180316,1",Win,Other,CRIMINAL
"KSDM,89,易,1468,20000421",Win,Other,CRIMINAL
"PCDM,109,智簡,80,20201012,1",Win,Other,CRIMINAL
"KLDM,90,訴,336,20020607,2",Win,Other,CRIMINAL
"TCDM,111,智簡,7,20220316,1",Win,Other,CRIMINAL
"IPCV,102,民商上更(二),2,20150730,2",Win,Remand,CIVIL
"SCDM,98,審竹簡,463,20090430,1",Win,Other,CRIMINAL
"CTDM,107,原智簡,1,20181224,1",Win,Other,CRIMINAL
"TPSV,111,台上,2079,20221102,1",Other,Remand,CIVIL
"PCDM,106,智簡,55,20170906,1",Win,Other,CRIMINAL
"IPCM,100,刑智上訴,18,20110630,1",Win,Other,CRIMINAL
"TPHM,95,上更(一),645,20071228,1",Win,Other,CRIMINAL
"TCDM,96,中簡上,76,20070206,1",Win,Other,CRIMINAL
"SCDM,90,易,526,20010711,1",Win,Other,CRIMINAL
"KSDM,97,審簡,7711,20090527,1",Win,Other,CRIMINAL
"TPSM,93,台上,747,20040219",Other,Remand,CRIMINAL
"TPDM,97,簡,888,20080317,1",Win,Other,CRIMINAL
"TPDM,101,智簡,98,20121127,1",Win,Other,CRIMINAL
"TNDM,98,訴,435,20120731,2",Lose,Other,CRIMINAL
"TPHV,97,智上,19,20081014,2",Win,Mixed,CIVIL
"KSDM,91,易,1094,20020531,1",Win,Other,CRIMINAL
"TCDM,107,中智簡,53,20190417,1",Win,Other,CRIMINAL
"TPHM,94,上易,2182,20060112,1",Win,Other,CRIMINAL
"PCDM,96,簡,8608,20071231,1",Win,Other,CRIMINAL
"TYDM,112,智訴,5,20240510,1",Mixed,Other,CRIMINAL
"KSDM,102,審智訴,22,20131115,1",Win,Other,CRIMINAL
"KSDM,93,簡,3260,20040712,1",Win,Other,CRIMINAL
"PCDM,97,簡,6837,20081024,1",Win,Other,CRIMINAL
"IPCA,100,行商訴,15,20110623,2",Win,Other,ADMINISTRATIVE
"SCDM,91,訴,674,20030128,1",Win,Other,CRIMINAL
"PCDM,103,智簡,10,20140311,1",Win,Other,CRIMINAL
"TPDM,108,智簡,42,20190830,1",Win,Other,CRIMINAL
"TPDM,90,簡上,158,20010905,1",Win,Other,CRIMINAL
"PCDM,97,簡,2386,20080421,1",Win,Other,CRIMINAL
"CTDV,108,智,8,20191231,1",Win,Mixed,CIVIL
"PTDM,102,智附民,5,20140808,1",Win,Mixed,CWC
"SCDM,112,智簡,31,20240217,1",Win,Other,CRIMINAL
"TPAA,89,判,1358,20000504",Win,Other,ADMINISTRATIVE
"PCDM,98,簡附民,415,20100409,1",Win,Mixed,CWC
"IPCM,111,刑智上易,40,20221228,1",Win,Other,CRIMINAL
"SDEM,102,沙智簡,1,20130222,1",Win,Other,CRIMINAL
"IPCV,102,民專訴,84,20140808,4",Win,Mixed,CIVIL
"KSDM,102,智簡,5,20130227,1",Win,Other,CRIMINAL
"TYDM,100,桃智簡,8,20110613,1",Win,Other,CRIMINAL
"CTDM,105,智易,9,20170614,1",Win,Other,CRIMINAL
"TYDM,110,智簡上,4,20220621,1",Lose,Other,CRIMINAL
"KSDM,104,智簡,78,20150918,1",Win,Other,CRIMINAL
"TCDM,96,易,3596,20070928,1",Win,Other,CRIMINAL
"PCDM,95,簡,6282,20061031,1",Win,Other,CRIMINAL
"TYDM,109,審智簡,10,20201207,1",Win,Other,CRIMINAL
"TPSM,95,台上,7327,20061229",Lose,Remand,CRIMINAL
"TYDM,104,智簡,3,20150828,1",Win,Other,CRIMINAL
"TNDM,104,智簡,72,20151030,1",Win,Other,CRIMINAL
"KLDM,94,基簡,928,20051212,1",Win,Other,CRIMINAL
"PCDM,102,智簡,119,20131224,1",Win,Other,CRIMINAL
"TCDM,99,中簡,52,20100106,1",Win,Other,CRIMINAL
"PCDM,105,智簡,64,20161227,1",Win,Other,CRIMINAL
"PCDM,91,訴,1853,20040415,1",Win,Other,CRIMINAL
"TPDM,107,智簡,15,20180330,1",Win,Other,CRIMINAL
"TYDM,97,桃簡,215,20080530,1",Win,Other,CRIMINAL
"TYDM,105,壢智簡附民,7,20170825,1",Win,Mixed,CWC
"IPCV,102,民商訴,6,20130613,1",Win,Mixed,CIVIL
"PCDM,94,簡,3732,20050905,1",Win,Other,CRIMINAL
"TNDM,93,簡,1356,20041006,1",Win,Other,CRIMINAL
"SCDM,104,智簡,1,20150623,1",Win,Other,CRIMINAL
"PCDM,102,智簡,48,20130619,1",Win,Other,CRIMINAL
"ULDM,89,訴,305,20000925",Win,Other,CRIMINAL
"KSDM,107,智簡附民,10,20181128,1",Win,Mixed,CWC
"TYDM,110,壢智簡,25,20220222,1",Win,Other,CRIMINAL
"TCDM,89,易,1201,20001011",Lose,Other,CRIMINAL
"KSDM,89,訴,105,20000705",Win,Other,CRIMINAL
"KSDM,100,智簡,148,20110929,1",Win,Other,CRIMINAL
"TYDM,100,智簡上,9,20111230,1",Lose,Other,CRIMINAL
"FYEM,111,豐智簡,7,20220725,1",Win,Other,CRIMINAL
"TCDM,104,智易,45,20210125,2",Win,Other,CRIMINAL
"KSDM,95,簡,7623,20070330,1",Win,Other,CRIMINAL
"TCDM,97,易,599,20080423,1",Win,Other,CRIMINAL
"IPCM,100,刑智上訴,19,20110607,2",Lose,Other,CRIMINAL
"PCDM,94,簡,1601,20050428,1",Win,Other,CRIMINAL
"TYDM,106,智附民,2,20180614,1",Win,Mixed,CWC
"TYDM,88,易,2658,20010321",Lose,Other,CRIMINAL
"IPCM,98,刑智上訴,1,20090527,1",Win,Other,CRIMINAL
"TYDM,105,桃智簡,18,20170413,1",Win,Other,CRIMINAL
"PTDM,99,智簡,21,20110225,1",Win,Other,CRIMINAL
"CYDM,104,智簡,4,20150226,1",Win,Other,CRIMINAL
"KSDM,98,審簡,6672,20100430,1",Win,Other,CRIMINAL
"TYDM,111,審智簡,27,20220915,1",Win,Other,CRIMINAL
"CYDM,104,智簡,37,20151208,1",Win,Other,CRIMINAL
"KLDM,95,基簡,563,20060630,1",Win,Other,CRIMINAL
"SLEM,97,士簡,683,20080512,1",Win,Other,CRIMINAL
"TPDM,98,簡,719,20090427,1",Win,Other,CRIMINAL
"PCDM,94,簡,3289,20051101,1",Win,Other,CRIMINAL
"PCDM,109,智簡上,8,20200623,1",Win,Other,CRIMINAL
"TYDM,110,桃智簡,44,20220225,1",Win,Other,CRIMINAL
"IPCM,99,刑智上易,21,20100715,1",Win,Other,CRIMINAL
"KSDM,101,智簡,163,20121017,1",Win,Other,CRIMINAL
"IPCV,106,民商訴,11,20171030,1",Win,Mixed,CIVIL
"SLEM,112,士簡,378,20230601,1",Win,Other,CRIMINAL
"KSDM,91,自,391,20021205,1",Lose,Other,CRIMINAL
"TCHM,95,上更(二),300,20071017,2",Win,Other,CRIMINAL
"TCDM,112,中智簡,49,20231002,1",Win,Other,CRIMINAL
"CHDM,101,智簡,36,20130311,1",Win,Other,CRIMINAL
"TYDM,97,壢簡,1648,20081117,1",Win,Other,CRIMINAL
"TPDM,96,易,1468,20070917,1",Win,Other,CRIMINAL
"PTDM,94,簡,349,20050419,1",Win,Other,CRIMINAL
"IPCV,110,民著訴,101,20220304,1",Win,Mixed,CIVIL
"TPDM,89,簡,1199,20001117",Win,Other,CRIMINAL
"TNDM,107,智簡,15,20180417,1",Win,Other,CRIMINAL
"PTDM,110,智簡,8,20210505,1",Win,Other,CRIMINAL
"TCDM,99,智易,5,20100907,1",Lose,Other,CRIMINAL
"PCDM,107,智訴,8,20190613,1",Win,Other,CRIMINAL
"IPCA,106,行專訴,72,20190418,3",Win,Other,ADMINISTRATIVE
"IPCM,109,刑智上易,60,20210317,2",Win,Other,CRIMINAL
"PCDM,102,智易,9,20140110,1",Win,Other,CRIMINAL
"TCDM,97,訴,2413,20080826,1",Win,Other,CRIMINAL
"TYDM,111,智附民,15,20240419,1",Win,Mixed,CWC
"TCDM,95,易,804,20060602,1",Win,Other,CRIMINAL
"TPSV,111,台上,487,20220616,1",Other,Remand,CIVIL
"TCDM,105,智訴,6,20161207,1",Win,Other,CRIMINAL
"IPCM,99,刑智上易,110,20110502,1",Lose,Other,CRIMINAL
"ULDM,108,智易,4,20201230,1",Win,Other,CRIMINAL
"KSDM,105,智簡,59,20160503,1",Win,Other,CRIMINAL
"IPCM,103,刑智上訴,66,20151023,3",Win,Other,CRIMINAL
"TPSM,98,台上,1132,20090305",Lose,Mixed,CRIMINAL
"TPDM,92,簡,2016,20030508,1",Win,Other,CRIMINAL
"CHDM,105,智簡,12,20160307,1",Win,Other,CRIMINAL
"TCDM,101,智簡,52,20130124,1",Win,Other,CRIMINAL
"PCDM,102,智訴,9,20141107,1",Win,Other,CRIMINAL
"TPDM,98,易,1346,20090916,2",Win,Other,CRIMINAL
"KSDM,90,易,1907,20010626,1",Win,Other,CRIMINAL
"KLDM,101,基智簡,20,20130329,1",Win,Other,CRIMINAL
"KSDM,90,訴,816,20010531,1",Win,Other,CRIMINAL
"TPAA,88,判,322,19990211",Win,Other,ADMINISTRATIVE
"KSDM,89,訴,96,20000225",Win,Other,CRIMINAL
"HLDM,100,花智簡,3,20110729,1",Win,Other,CRIMINAL
"TPDM,100,智易,55,20130227,1",Lose,Other,CRIMINAL
"IPCM,100,刑智上易,127,20120315,1",Win,Other,CRIMINAL
"PTDM,94,簡,1052,20050923,1",Win,Other,CRIMINAL
"TCDM,110,智簡上,12,20220126,1",Lose,Other,CRIMINAL
"KSDM,95,簡,194,20060127,1",Win,Other,CRIMINAL
"TYDM,111,壢智簡,17,20221107,1",Win,Other,CRIMINAL
"IPCV,111,民商上,17,20231123,1",Lose,Mixed,CIVIL
"IPCV,100,民專上更(一),3,20120315,3",Lose,Remand,CIVIL
"PCDM,108,智簡,19,20190402,1",Win,Other,CRIMINAL
"TCDM,112,中智簡,21,20231212,1",Win,Other,CRIMINAL
"TYDM,100,智易,37,20111111,1",Win,Other,CRIMINAL
"TNDM,113,智簡附民,1,20240130,1",Win,Mixed,CWC
"IPCM,107,刑智上訴,21,20191001,1",Win,Other,CRIMINAL
"CHDM,108,智簡上,1,20191022,1",Lose,Other,CRIMINAL
"PCDM,97,簡,2578,20080604,1",Win,Other,CRIMINAL
"KSDM,91,簡,655,20030124,1",Win,Other,CRIMINAL
"KSDM,91,易,2149,20030820,1",Lose,Other,CRIMINAL
"TYDM,110,桃智簡,17,20211122,1",Win,Other,CRIMINAL
"TPDM,91,訴,23,20020320,1",Win,Other,CRIMINAL
"TPEV,94,北智簡,7,20061109,2",Lose,Other,CIVIL
"TYDM,106,壢智簡,13,20180924,1",Win,Other,CRIMINAL
"TYDM,102,壢智簡附民,1,20130715,1",Win,Mixed,CWC
"TPBA,89,訴,2314,20010919,1",Win,Mixed,ADMINISTRATIVE
"TPDM,102,智易,13,20130726,1",Lose,Other,CRIMINAL
"TYDM,97,簡上,12,20080422,1",Lose,Other,CRIMINAL
"KSDM,100,智簡,314,20120626,1",Win,Other,CRIMINAL
"TYDM,94,易,507,20050606,1",Lose,Other,CRIMINAL
"TPDM,89,易,2437,20020412,1",Lose,Other,CRIMINAL
"TYDM,94,壢簡,782,20051205,1",Win,Other,CRIMINAL
"KSDM,102,智簡,130,20130806,1",Win,Other,CRIMINAL
"CTDM,106,智簡,49,20171212,1",Win,Other,CRIMINAL
"PCDM,87,易,4818,20010330,1",Lose,Other,CRIMINAL
