bootstrap_id,delta_svm_minus_mnir
1047,0.06152980004878539
1048,0.06810849716830875
1049,0.0521688263457914
1050,0.04619457403132737
1051,0.06678837067483928
1052,0.05600087710199214
1053,0.07527395731044284
1054,0.03404636455856308
1055,0.09171402242155224
1056,0.06117568540871493
1057,0.07513391992797258
1058,0.07786872928111255
1059,0.07157020430708538
1060,0.09097189823130813
1061,0.02999363461368665
1062,0.10009306945122881
1063,0.08025951704697865
1064,0.07261955712292945
1065,0.033752342778234856
1066,0.06925545628968843
1067,0.06768858148461543
1068,0.06782946852236377
1069,0.06321556882412693
1070,0.07542184460787787
1071,0.07919926053448456
1072,0.06683268078165827
1073,0.047848489015164974
1074,0.07441336921760527
1075,0.04465211704724931
1076,0.059941592599568605
1077,0.0883486182262232
1078,0.09300033395463003
1079,0.06851044420236763
1080,0.07120100242730881
1081,0.06666625826681533
1082,0.06389417141854808
1083,0.0783450971106367
1084,0.06117592250148207
1085,0.05510373276191827
1086,0.07639966972238188
1087,0.06076497334339698
1088,0.08450261635800493
1089,0.07236904462762522
1090,0.08880195656747147
1091,0.0612973232601553
1092,0.06363996108905617
1093,0.06681114094470364
1094,0.1063131677900262
1095,0.10005372189508566
1096,0.07593148701294755
1097,0.08439531922755639
1098,0.05845103045766603
1099,0.0715986789855797
1100,0.07766299110733388
1101,0.07510934555199622
1102,0.0819911631268998
1103,0.08513160839337736
1104,0.06444168726502908
1105,0.07720568296458286
1106,0.06976267133128133
1107,0.06602126131086572
1108,0.05930550090005643
1109,0.03948043562750159
1110,0.08283180975172166
1111,0.064397787925359
1112,0.06784149259190059
1113,0.0618087362054584
1114,0.05771509601821945
1115,0.07490786974528252
1116,0.0632266573994596
1117,0.060758476611906864
1118,0.05363261613765652
1119,0.046306047420809016
1120,0.08095523644555719
1121,0.08324265575795076
1122,0.06412204765823715
1123,0.1053977347064422
1124,0.07897868348992354
1125,0.0814503550940508
1126,0.07625895208193001
1127,0.08470733087269505
1128,0.0806522374170014
1129,0.09189323714312392
1130,0.054602257700340884
1131,0.06969387465354082
1132,0.07152495984155088
1133,0.07170984126213814
1134,0.09361504387650466
1135,0.05081955359253976
1136,0.07130724438146091
1137,0.05475939058980922
1138,0.05973918083231905
1139,0.09432370689024622
1140,0.07439219871724839
1141,0.08186459479959723
1142,0.07708786782274946
1143,0.06528935108324702
1144,0.062393687226560524
1145,0.0892484121028978
1146,0.08302383915250677
1147,0.055832990396133764
1148,0.07687391528287407
1149,0.0975649336507266
1150,0.056886375729417515
1151,0.04811083574909214
1152,0.07217860069378679
1153,0.07960669735031972
1154,0.08697013967332251
1155,0.08087096057181853
1156,0.07784798956841532
1157,0.07920385476948977
1158,0.07621027975024941
1159,0.10075656321789028
1160,0.07612430665971515
1161,0.09145251989162029
1162,0.07438262068781737
1163,0.05927608191442174
1164,0.08969114331920547
1165,0.09357186253125016
1166,0.04461827321419376
1167,0.06888691653454626
1168,0.09112352888344483
1169,0.07806921911275772
1170,0.07015268370258482
1171,0.06309977503119835
1172,0.056818121924795184
1173,0.047075654802868405
1174,0.05358134690989497
1175,0.05773185294701255
1176,0.06610190673856636
1177,0.08699122297528117
1178,0.06892580716856045
1179,0.08867443727176771
1180,0.06696349275052782
1181,0.05591228403683074
1182,0.0824266017641872
1183,0.09526812356575703
1184,0.07258842649425629
1185,0.06448266110599721
1186,0.05711487392045983
1187,0.06356198331057589
1188,0.061920929357795806
1189,0.08617104413239901
1190,0.06541240054899639
1191,0.06099505935616384
1192,0.04036331431241219
1193,0.08149740117928572
1194,0.06635181800276141
1195,0.06861589239199001
1196,0.0731695798840854
1197,0.06428686792704091
1198,0.08258229623606023
1199,0.06320463357169881
1200,0.07635383193769163
1201,0.06222496054754234
1202,0.08568153013612223
1203,0.06924518532932827
1204,0.05769949907030919
1205,0.06973095010236963
1206,0.08588562538530614
1207,0.06259675106318657
1208,0.06380838424107993
1209,0.08847362081435489
1210,0.05636071453210195
1211,0.06083403295625234
1212,0.06791849420717755
1213,0.061773345074600416
1214,0.09794306050130447
1215,0.08884889638104981
1216,0.04146301154390403
1217,0.05263786901378936
1218,0.09071480080706384
1219,0.09812698246186408
1220,0.08913548378066727
1221,0.0703261769451401
1222,0.06771910840146456
1223,0.059965668275255624
1224,0.05789374383136614
1225,0.052623846944002906
1226,0.05074862882910158
1227,0.08196300082815117
1228,0.058187211351300894
1229,0.07752273915999547
1230,0.05503653575355383
1231,0.09081778151671682
1232,0.04235748095047043
1233,0.09930662826631659
1234,0.08359759352624879
1235,0.08195811511143647
1236,0.05523020611697549
1237,0.07364617721882949
1238,0.0704335346743078
1239,0.05766265697522249
1240,0.07298093003778583
1241,0.07109204858439411
